unique_id,disbursement_date,loan_investment_amount,lender_insurance_premium,metro_type,LMI_type,revenue,full_time_employees,naics_code,jobs_created,lender_type_category,optional_primary_use_of_funds,optional_revenue_yr_confirmed,optional_stage,target
1106,436,110000.0,0.0,0,1,0.0,0.0,541512,0.0,4,4,2014.0,0,1
2797,387,3000.0,200.0,0,0,47472.0,1.0,485310,0.0,3,4,2015.0,0,0
853,443,55000.0,550.0,0,1,123000.0,3.0,448190,0.0,0,4,2014.0,0,0
501,303,200000.0,0.0,0,1,364335.0,8.0,311423,2.0,0,4,2014.0,0,0
3010,755,10000.0,150.0,0,1,25086.0,1.0,721211,1.0,0,4,2014.0,0,0
2121,960,188000.0,0.0,0,0,70403.0,2.0,811111,2.0,4,1,2012.0,0,0
21,1093,50000.0,0.0,0,0,960695.0,4.0,315210,0.0,0,4,2014.0,0,0
637,1181,2480000.0,0.0,0,1,1005944.0,11.0,611110,0.0,0,4,2014.0,0,0
2868,687,5000.0,150.0,0,0,78252.0,6.0,811122,0.0,3,1,2016.0,0,0
689,598,18000.0,0.0,0,1,148121.0,1.0,512191,0.0,4,4,2014.0,0,0
743,1014,200000.0,0.0,1,1,201306.0,4.0,312140,2.0,0,1,2016.0,0,1
1888,1238,4592399.0,0.0,1,0,0.0,0.0,721110,12.5,0,4,2015.0,0,0
1508,833,200000.0,0.0,0,1,82551.0,7.0,339112,4.0,3,4,2014.0,1,0
2995,764,25000.0,375.0,1,1,62000.0,1.0,811192,3.0,0,4,2014.0,0,0
