Feature,Random Forest Accuracy,Random Forest Precision,Random Forest Recall,Random Forest F1 Score
"lender_insurance_premium, metro_type",0.6197530864197531,0.6359447004608295,0.8643006263048016,0.7327433628318585
"lender_insurance_premium, LMI_type",0.6296296296296297,0.6359447004608295,0.8643006263048016,0.7327433628318585
"lender_insurance_premium, LMI_type",0.6296296296296297,0.6359447004608295,0.8643006263048016,0.7327433628318585
"lender_insurance_premium, revenue",0.6666666666666666,0.6359447004608295,0.8643006263048016,0.7327433628318585
"lender_insurance_premium, revenue",0.6666666666666666,0.6359447004608295,0.8643006263048016,0.7327433628318585
"lender_insurance_premium, full_time_employees",0.6259259259259259,0.6359447004608295,0.8643006263048016,0.7327433628318585
"lender_insurance_premium, full_time_employees",0.6259259259259259,0.6359447004608295,0.8643006263048016,0.7327433628318585
"lender_insurance_premium, naics_code",0.6407407407407407,0.6359447004608295,0.8643006263048016,0.7327433628318585
"lender_insurance_premium, naics_code",0.6407407407407407,0.6359447004608295,0.8643006263048016,0.7327433628318585
"lender_insurance_premium, jobs_created",0.6296296296296297,0.6359447004608295,0.8643006263048016,0.7327433628318585
"lender_insurance_premium, jobs_created",0.6296296296296297,0.6359447004608295,0.8643006263048016,0.7327433628318585
"lender_insurance_premium, lender_type_category",0.6777777777777778,0.6359447004608295,0.8643006263048016,0.7327433628318585
"lender_insurance_premium, lender_type_category",0.6777777777777778,0.6359447004608295,0.8643006263048016,0.7327433628318585
"lender_insurance_premium, optional_primary_use_of_funds",0.6358024691358025,0.6359447004608295,0.8643006263048016,0.7327433628318585
"lender_insurance_premium, optional_primary_use_of_funds",0.6358024691358025,0.6359447004608295,0.8643006263048016,0.7327433628318585
"lender_insurance_premium, optional_revenue_yr_confirmed",0.717283950617284,0.6359447004608295,0.8643006263048016,0.7327433628318585
"lender_insurance_premium, optional_revenue_yr_confirmed",0.717283950617284,0.6359447004608295,0.8643006263048016,0.7327433628318585
"lender_insurance_premium, optional_stage",0.6283950617283951,0.6359447004608295,0.8643006263048016,0.7327433628318585
"lender_insurance_premium, optional_stage",0.6283950617283951,0.6359447004608295,0.8643006263048016,0.7327433628318585
"lender_insurance_premium, support_amount",0.7320987654320987,0.6359447004608295,0.8643006263048016,0.7327433628318585
"lender_insurance_premium, support_amount",0.7320987654320987,0.6359447004608295,0.8643006263048016,0.7327433628318585
"metro_type, LMI_type",0.591358024691358,0.6359447004608295,0.8643006263048016,0.7327433628318585
"metro_type, LMI_type",0.591358024691358,0.6359447004608295,0.8643006263048016,0.7327433628318585
"metro_type, revenue",0.6382716049382716,0.6359447004608295,0.8643006263048016,0.7327433628318585
"metro_type, revenue",0.6382716049382716,0.6359447004608295,0.8643006263048016,0.7327433628318585
"metro_type, full_time_employees",0.6098765432098765,0.6359447004608295,0.8643006263048016,0.7327433628318585
"metro_type, full_time_employees",0.6098765432098765,0.6359447004608295,0.8643006263048016,0.7327433628318585
"metro_type, naics_code",0.662962962962963,0.6359447004608295,0.8643006263048016,0.7327433628318585
"metro_type, naics_code",0.662962962962963,0.6359447004608295,0.8643006263048016,0.7327433628318585
"metro_type, jobs_created",0.6049382716049383,0.6359447004608295,0.8643006263048016,0.7327433628318585
"metro_type, jobs_created",0.6049382716049383,0.6359447004608295,0.8643006263048016,0.7327433628318585
"metro_type, lender_type_category",0.7358024691358025,0.6359447004608295,0.8643006263048016,0.7327433628318585
"metro_type, lender_type_category",0.7358024691358025,0.6359447004608295,0.8643006263048016,0.7327433628318585
"metro_type, optional_primary_use_of_funds",0.5901234567901235,0.6359447004608295,0.8643006263048016,0.7327433628318585
"metro_type, optional_primary_use_of_funds",0.5901234567901235,0.6359447004608295,0.8643006263048016,0.7327433628318585
"metro_type, optional_revenue_yr_confirmed",0.7197530864197531,0.6359447004608295,0.8643006263048016,0.7327433628318585
"metro_type, optional_revenue_yr_confirmed",0.7197530864197531,0.6359447004608295,0.8643006263048016,0.7327433628318585
"metro_type, optional_stage",0.591358024691358,0.6359447004608295,0.8643006263048016,0.7327433628318585
"metro_type, optional_stage",0.591358024691358,0.6359447004608295,0.8643006263048016,0.7327433628318585
"metro_type, support_amount",0.737037037037037,0.6359447004608295,0.8643006263048016,0.7327433628318585
"metro_type, support_amount",0.737037037037037,0.6359447004608295,0.8643006263048016,0.7327433628318585
"LMI_type, revenue",0.6407407407407407,0.6359447004608295,0.8643006263048016,0.7327433628318585
"LMI_type, revenue",0.6407407407407407,0.6359447004608295,0.8643006263048016,0.7327433628318585
"LMI_type, full_time_employees",0.5950617283950618,0.6359447004608295,0.8643006263048016,0.7327433628318585
"LMI_type, full_time_employees",0.5950617283950618,0.6359447004608295,0.8643006263048016,0.7327433628318585
"LMI_type, naics_code",0.6172839506172839,0.6359447004608295,0.8643006263048016,0.7327433628318585
"LMI_type, naics_code",0.6172839506172839,0.6359447004608295,0.8643006263048016,0.7327433628318585
"LMI_type, jobs_created",0.5864197530864198,0.6359447004608295,0.8643006263048016,0.7327433628318585
"LMI_type, jobs_created",0.5864197530864198,0.6359447004608295,0.8643006263048016,0.7327433628318585
"LMI_type, lender_type_category",0.6790123456790124,0.6359447004608295,0.8643006263048016,0.7327433628318585
"LMI_type, lender_type_category",0.6790123456790124,0.6359447004608295,0.8643006263048016,0.7327433628318585
"LMI_type, optional_primary_use_of_funds",0.5950617283950618,0.6359447004608295,0.8643006263048016,0.7327433628318585
