Feature,XGBoost Accuracy,XGBoost Precision,XGBoost Recall,XGBoost F1 Score
"unique_id, naics_code, optional_primary_use_of_funds",0.9358108108108109,0.9358974358974359,0.9419354838709677,0.9389067524115755
"unique_id, naics_code, optional_primary_use_of_funds",0.9358108108108109,0.9358974358974359,0.9419354838709677,0.9389067524115755
"unique_id, naics_code, optional_primary_use_of_funds",0.9358108108108109,0.9358974358974359,0.9419354838709677,0.9389067524115755
"unique_id, naics_code, optional_revenue_yr_confirmed",0.9358108108108109,0.9358974358974359,0.9419354838709677,0.9389067524115755
"unique_id, naics_code, optional_revenue_yr_confirmed",0.9358108108108109,0.9358974358974359,0.9419354838709677,0.9389067524115755
"unique_id, naics_code, optional_revenue_yr_confirmed",0.9358108108108109,0.9358974358974359,0.9419354838709677,0.9389067524115755
"unique_id, naics_code, optional_stage",0.9391891891891891,0.9308176100628931,0.9548387096774194,0.9426751592356688
"unique_id, naics_code, optional_stage",0.9391891891891891,0.9308176100628931,0.9548387096774194,0.9426751592356688
"unique_id, naics_code, optional_stage",0.9391891891891891,0.9308176100628931,0.9548387096774194,0.9426751592356688
"unique_id, naics_code, support_amount",0.9324324324324325,0.9299363057324841,0.9419354838709677,0.9358974358974359
"unique_id, naics_code, support_amount",0.9324324324324325,0.9299363057324841,0.9419354838709677,0.9358974358974359
"unique_id, naics_code, support_amount",0.9324324324324325,0.9299363057324841,0.9419354838709677,0.9358974358974359
"unique_id, jobs_created, lender_type_category",0.9121621621621622,0.9161290322580645,0.9161290322580645,0.9161290322580645
"unique_id, jobs_created, lender_type_category",0.9121621621621622,0.9161290322580645,0.9161290322580645,0.9161290322580645
"unique_id, jobs_created, lender_type_category",0.9121621621621622,0.9161290322580645,0.9161290322580645,0.9161290322580645
"unique_id, jobs_created, optional_primary_use_of_funds",0.9121621621621622,0.9161290322580645,0.9161290322580645,0.9161290322580645
"unique_id, jobs_created, optional_primary_use_of_funds",0.9121621621621622,0.9161290322580645,0.9161290322580645,0.9161290322580645
"unique_id, jobs_created, optional_primary_use_of_funds",0.9121621621621622,0.9161290322580645,0.9161290322580645,0.9161290322580645
"unique_id, jobs_created, optional_revenue_yr_confirmed",0.9256756756756757,0.9290322580645162,0.9290322580645162,0.9290322580645162
"unique_id, jobs_created, optional_revenue_yr_confirmed",0.9256756756756757,0.9290322580645162,0.9290322580645162,0.9290322580645162
"unique_id, jobs_created, optional_revenue_yr_confirmed",0.9256756756756757,0.9290322580645162,0.9290322580645162,0.9290322580645162
"unique_id, jobs_created, optional_stage",0.918918918918919,0.9281045751633987,0.9161290322580645,0.922077922077922
"unique_id, jobs_created, optional_stage",0.918918918918919,0.9281045751633987,0.9161290322580645,0.922077922077922
"unique_id, jobs_created, optional_stage",0.918918918918919,0.9281045751633987,0.9161290322580645,0.922077922077922
"unique_id, jobs_created, support_amount",0.9155405405405406,0.9166666666666666,0.9225806451612903,0.9196141479099678
"unique_id, jobs_created, support_amount",0.9155405405405406,0.9166666666666666,0.9225806451612903,0.9196141479099678
"unique_id, jobs_created, support_amount",0.9155405405405406,0.9166666666666666,0.9225806451612903,0.9196141479099678
"unique_id, lender_type_category, optional_primary_use_of_funds",0.9256756756756757,0.9182389937106918,0.9419354838709677,0.9299363057324841
"unique_id, lender_type_category, optional_primary_use_of_funds",0.9256756756756757,0.9182389937106918,0.9419354838709677,0.9299363057324841
"unique_id, lender_type_category, optional_primary_use_of_funds",0.9256756756756757,0.9182389937106918,0.9419354838709677,0.9299363057324841
"unique_id, lender_type_category, optional_revenue_yr_confirmed",0.9425675675675675,0.93125,0.9612903225806452,0.9460317460317461
"unique_id, lender_type_category, optional_revenue_yr_confirmed",0.9425675675675675,0.93125,0.9612903225806452,0.9460317460317461
"unique_id, lender_type_category, optional_revenue_yr_confirmed",0.9425675675675675,0.93125,0.9612903225806452,0.9460317460317461
"unique_id, lender_type_category, optional_stage",0.9290540540540541,0.9294871794871795,0.9354838709677419,0.932475884244373
"unique_id, lender_type_category, optional_stage",0.9290540540540541,0.9294871794871795,0.9354838709677419,0.932475884244373
"unique_id, lender_type_category, optional_stage",0.9290540540540541,0.9294871794871795,0.9354838709677419,0.932475884244373
"unique_id, lender_type_category, support_amount",0.9358108108108109,0.925,0.9548387096774194,0.9396825396825398
"unique_id, lender_type_category, support_amount",0.9358108108108109,0.925,0.9548387096774194,0.9396825396825398
"unique_id, lender_type_category, support_amount",0.9358108108108109,0.925,0.9548387096774194,0.9396825396825398
"unique_id, optional_primary_use_of_funds, optional_revenue_yr_confirmed",0.9391891891891891,0.9254658385093167,0.9612903225806452,0.9430379746835442
"unique_id, optional_primary_use_of_funds, optional_revenue_yr_confirmed",0.9391891891891891,0.9254658385093167,0.9612903225806452,0.9430379746835442
"unique_id, optional_primary_use_of_funds, optional_revenue_yr_confirmed",0.9391891891891891,0.9254658385093167,0.9612903225806452,0.9430379746835442
"unique_id, optional_primary_use_of_funds, optional_stage",0.9222972972972973,0.9230769230769231,0.9290322580645162,0.9260450160771705
"unique_id, optional_primary_use_of_funds, optional_stage",0.9222972972972973,0.9230769230769231,0.9290322580645162,0.9260450160771705
"unique_id, optional_primary_use_of_funds, optional_stage",0.9222972972972973,0.9230769230769231,0.9290322580645162,0.9260450160771705
"unique_id, optional_primary_use_of_funds, support_amount",0.9121621621621622,0.8957055214723927,0.9419354838709677,0.9182389937106917
"unique_id, optional_primary_use_of_funds, support_amount",0.9121621621621622,0.8957055214723927,0.9419354838709677,0.9182389937106917
"unique_id, optional_primary_use_of_funds, support_amount",0.9121621621621622,0.8957055214723927,0.9419354838709677,0.9182389937106917
"unique_id, optional_revenue_yr_confirmed, optional_stage",0.9391891891891891,0.9308176100628931,0.9548387096774194,0.9426751592356688
"unique_id, optional_revenue_yr_confirmed, optional_stage",0.9391891891891891,0.9308176100628931,0.9548387096774194,0.9426751592356688
"unique_id, optional_revenue_yr_confirmed, optional_stage",0.9391891891891891,0.9308176100628931,0.9548387096774194,0.9426751592356688
"unique_id, optional_revenue_yr_confirmed, support_amount",0.9324324324324325,0.9141104294478528,0.9612903225806452,0.9371069182389937
"unique_id, optional_revenue_yr_confirmed, support_amount",0.9324324324324325,0.9141104294478528,0.9612903225806452,0.9371069182389937
"unique_id, optional_revenue_yr_confirmed, support_amount",0.9324324324324325,0.9141104294478528,0.9612903225806452,0.9371069182389937
"unique_id, optional_stage, support_amount",0.9324324324324325,0.9141104294478528,0.9612903225806452,0.9371069182389937
"unique_id, optional_stage, support_amount",0.9324324324324325,0.9141104294478528,0.9612903225806452,0.9371069182389937
"unique_id, optional_stage, support_amount",0.9324324324324325,0.9141104294478528,0.9612903225806452,0.9371069182389937
"disbursement_date, loan_investment_amount, lender_insurance_premium",0.6013513513513513,0.6293706293706294,0.5806451612903226,0.6040268456375838
"disbursement_date, loan_investment_amount, lender_insurance_premium",0.6013513513513513,0.6293706293706294,0.5806451612903226,0.6040268456375838
"disbursement_date, loan_investment_amount, lender_insurance_premium",0.6013513513513513,0.6293706293706294,0.5806451612903226,0.6040268456375838
"disbursement_date, loan_investment_amount, metro_type",0.625,0.6571428571428571,0.5935483870967742,0.623728813559322
"disbursement_date, loan_investment_amount, metro_type",0.625,0.6571428571428571,0.5935483870967742,0.623728813559322
"disbursement_date, loan_investment_amount, metro_type",0.625,0.6571428571428571,0.5935483870967742,0.623728813559322
"disbursement_date, loan_investment_amount, LMI_type",0.5945945945945946,0.6190476190476191,0.5870967741935483,0.6026490066225165
"disbursement_date, loan_investment_amount, LMI_type",0.5945945945945946,0.6190476190476191,0.5870967741935483,0.6026490066225165
"disbursement_date, loan_investment_amount, LMI_type",0.5945945945945946,0.6190476190476191,0.5870967741935483,0.6026490066225165
"disbursement_date, loan_investment_amount, revenue",0.6013513513513513,0.6275862068965518,0.5870967741935483,0.6066666666666667
"disbursement_date, loan_investment_amount, revenue",0.6013513513513513,0.6275862068965518,0.5870967741935483,0.6066666666666667
"disbursement_date, loan_investment_amount, revenue",0.6013513513513513,0.6275862068965518,0.5870967741935483,0.6066666666666667
"disbursement_date, loan_investment_amount, full_time_employees",0.5945945945945946,0.631578947368421,0.5419354838709678,0.5833333333333334
"disbursement_date, loan_investment_amount, full_time_employees",0.5945945945945946,0.631578947368421,0.5419354838709678,0.5833333333333334
"disbursement_date, loan_investment_amount, full_time_employees",0.5945945945945946,0.631578947368421,0.5419354838709678,0.5833333333333334
"disbursement_date, loan_investment_amount, naics_code",0.6790540540540541,0.7027027027027027,0.6709677419354839,0.6864686468646866
"disbursement_date, loan_investment_amount, naics_code",0.6790540540540541,0.7027027027027027,0.6709677419354839,0.6864686468646866
"disbursement_date, loan_investment_amount, naics_code",0.6790540540540541,0.7027027027027027,0.6709677419354839,0.6864686468646866
"disbursement_date, loan_investment_amount, jobs_created",0.5540540540540541,0.5827338129496403,0.5225806451612903,0.5510204081632654
"disbursement_date, loan_investment_amount, jobs_created",0.5540540540540541,0.5827338129496403,0.5225806451612903,0.5510204081632654
"disbursement_date, loan_investment_amount, jobs_created",0.5540540540540541,0.5827338129496403,0.5225806451612903,0.5510204081632654
"disbursement_date, loan_investment_amount, lender_type_category",0.6756756756756757,0.7092198581560284,0.6451612903225806,0.6756756756756757
"disbursement_date, loan_investment_amount, lender_type_category",0.6756756756756757,0.7092198581560284,0.6451612903225806,0.6756756756756757
"disbursement_date, loan_investment_amount, lender_type_category",0.6756756756756757,0.7092198581560284,0.6451612903225806,0.6756756756756757
"disbursement_date, loan_investment_amount, optional_primary_use_of_funds",0.7094594594594594,0.7716535433070866,0.632258064516129,0.6950354609929077
"disbursement_date, loan_investment_amount, optional_primary_use_of_funds",0.7094594594594594,0.7716535433070866,0.632258064516129,0.6950354609929077
"disbursement_date, loan_investment_amount, optional_primary_use_of_funds",0.7094594594594594,0.7716535433070866,0.632258064516129,0.6950354609929077
"disbursement_date, loan_investment_amount, optional_revenue_yr_confirmed",0.7871621621621622,0.8194444444444444,0.7612903225806451,0.7892976588628763
"disbursement_date, loan_investment_amount, optional_revenue_yr_confirmed",0.7871621621621622,0.8194444444444444,0.7612903225806451,0.7892976588628763
"disbursement_date, loan_investment_amount, optional_revenue_yr_confirmed",0.7871621621621622,0.8194444444444444,0.7612903225806451,0.7892976588628763
"disbursement_date, loan_investment_amount, optional_stage",0.6114864864864865,0.644927536231884,0.5741935483870968,0.6075085324232081
"disbursement_date, loan_investment_amount, optional_stage",0.6114864864864865,0.644927536231884,0.5741935483870968,0.6075085324232081
"disbursement_date, loan_investment_amount, optional_stage",0.6114864864864865,0.644927536231884,0.5741935483870968,0.6075085324232081
"disbursement_date, loan_investment_amount, support_amount",0.7905405405405406,0.8394160583941606,0.7419354838709677,0.7876712328767123
"disbursement_date, loan_investment_amount, support_amount",0.7905405405405406,0.8394160583941606,0.7419354838709677,0.7876712328767123
"disbursement_date, loan_investment_amount, support_amount",0.7905405405405406,0.8394160583941606,0.7419354838709677,0.7876712328767123
"disbursement_date, lender_insurance_premium, metro_type",0.5506756756756757,0.6,0.4258064516129032,0.4981132075471697
"disbursement_date, lender_insurance_premium, metro_type",0.5506756756756757,0.6,0.4258064516129032,0.4981132075471697
"disbursement_date, lender_insurance_premium, metro_type",0.5506756756756757,0.6,0.4258064516129032,0.4981132075471697
"disbursement_date, lender_insurance_premium, LMI_type",0.5101351351351351,0.5384615384615384,0.45161290322580644,0.4912280701754386
"disbursement_date, lender_insurance_premium, LMI_type",0.5101351351351351,0.5384615384615384,0.45161290322580644,0.4912280701754386
"disbursement_date, lender_insurance_premium, LMI_type",0.5101351351351351,0.5384615384615384,0.45161290322580644,0.4912280701754386
"disbursement_date, lender_insurance_premium, revenue",0.5743243243243243,0.6239316239316239,0.47096774193548385,0.5367647058823529
"disbursement_date, lender_insurance_premium, revenue",0.5743243243243243,0.6239316239316239,0.47096774193548385,0.5367647058823529
"disbursement_date, lender_insurance_premium, revenue",0.5743243243243243,0.6239316239316239,0.47096774193548385,0.5367647058823529
"disbursement_date, lender_insurance_premium, full_time_employees",0.5135135135135135,0.5462184873949579,0.41935483870967744,0.4744525547445256
"disbursement_date, lender_insurance_premium, full_time_employees",0.5135135135135135,0.5462184873949579,0.41935483870967744,0.4744525547445256
"disbursement_date, lender_insurance_premium, full_time_employees",0.5135135135135135,0.5462184873949579,0.41935483870967744,0.4744525547445256
"disbursement_date, lender_insurance_premium, naics_code",0.6587837837837838,0.6956521739130435,0.6193548387096774,0.6552901023890785
"disbursement_date, lender_insurance_premium, naics_code",0.6587837837837838,0.6956521739130435,0.6193548387096774,0.6552901023890785
"disbursement_date, lender_insurance_premium, naics_code",0.6587837837837838,0.6956521739130435,0.6193548387096774,0.6552901023890785
"disbursement_date, lender_insurance_premium, jobs_created",0.5304054054054054,0.5645161290322581,0.45161290322580644,0.5017921146953406
"disbursement_date, lender_insurance_premium, jobs_created",0.5304054054054054,0.5645161290322581,0.45161290322580644,0.5017921146953406
"disbursement_date, lender_insurance_premium, jobs_created",0.5304054054054054,0.5645161290322581,0.45161290322580644,0.5017921146953406
"disbursement_date, lender_insurance_premium, lender_type_category",0.6587837837837838,0.7076923076923077,0.5935483870967742,0.6456140350877194
"disbursement_date, lender_insurance_premium, lender_type_category",0.6587837837837838,0.7076923076923077,0.5935483870967742,0.6456140350877194
"disbursement_date, lender_insurance_premium, lender_type_category",0.6587837837837838,0.7076923076923077,0.5935483870967742,0.6456140350877194
"disbursement_date, lender_insurance_premium, optional_primary_use_of_funds",0.6655405405405406,0.7745098039215687,0.5096774193548387,0.6147859922178988
"disbursement_date, lender_insurance_premium, optional_primary_use_of_funds",0.6655405405405406,0.7745098039215687,0.5096774193548387,0.6147859922178988
"disbursement_date, lender_insurance_premium, optional_primary_use_of_funds",0.6655405405405406,0.7745098039215687,0.5096774193548387,0.6147859922178988
"disbursement_date, lender_insurance_premium, optional_revenue_yr_confirmed",0.831081081081081,0.8723404255319149,0.7935483870967742,0.8310810810810813
"disbursement_date, lender_insurance_premium, optional_revenue_yr_confirmed",0.831081081081081,0.8723404255319149,0.7935483870967742,0.8310810810810813
"disbursement_date, lender_insurance_premium, optional_revenue_yr_confirmed",0.831081081081081,0.8723404255319149,0.7935483870967742,0.8310810810810813
"disbursement_date, lender_insurance_premium, optional_stage",0.543918918918919,0.5833333333333334,0.45161290322580644,0.509090909090909
"disbursement_date, lender_insurance_premium, optional_stage",0.543918918918919,0.5833333333333334,0.45161290322580644,0.509090909090909
"disbursement_date, lender_insurance_premium, optional_stage",0.543918918918919,0.5833333333333334,0.45161290322580644,0.509090909090909
"disbursement_date, lender_insurance_premium, support_amount",0.7972972972972973,0.841726618705036,0.7548387096774194,0.7959183673469388
"disbursement_date, lender_insurance_premium, support_amount",0.7972972972972973,0.841726618705036,0.7548387096774194,0.7959183673469388
"disbursement_date, lender_insurance_premium, support_amount",0.7972972972972973,0.841726618705036,0.7548387096774194,0.7959183673469388
"disbursement_date, metro_type, LMI_type",0.5574324324324325,0.5895522388059702,0.5096774193548387,0.5467128027681661
"disbursement_date, metro_type, LMI_type",0.5574324324324325,0.5895522388059702,0.5096774193548387,0.5467128027681661
"disbursement_date, metro_type, LMI_type",0.5574324324324325,0.5895522388059702,0.5096774193548387,0.5467128027681661
"disbursement_date, metro_type, revenue",0.597972972972973,0.6551724137931034,0.49032258064516127,0.5608856088560886
"disbursement_date, metro_type, revenue",0.597972972972973,0.6551724137931034,0.49032258064516127,0.5608856088560886
"disbursement_date, metro_type, revenue",0.597972972972973,0.6551724137931034,0.49032258064516127,0.5608856088560886
"disbursement_date, metro_type, full_time_employees",0.5777027027027027,0.6209677419354839,0.4967741935483871,0.5519713261648747
"disbursement_date, metro_type, full_time_employees",0.5777027027027027,0.6209677419354839,0.4967741935483871,0.5519713261648747
"disbursement_date, metro_type, full_time_employees",0.5777027027027027,0.6209677419354839,0.4967741935483871,0.5519713261648747
"disbursement_date, metro_type, naics_code",0.6891891891891891,0.7368421052631579,0.632258064516129,0.6805555555555555
"disbursement_date, metro_type, naics_code",0.6891891891891891,0.7368421052631579,0.632258064516129,0.6805555555555555
"disbursement_date, metro_type, naics_code",0.6891891891891891,0.7368421052631579,0.632258064516129,0.6805555555555555
"disbursement_date, metro_type, jobs_created",0.581081081081081,0.6260162601626016,0.4967741935483871,0.5539568345323741
"disbursement_date, metro_type, jobs_created",0.581081081081081,0.6260162601626016,0.4967741935483871,0.5539568345323741
"disbursement_date, metro_type, jobs_created",0.581081081081081,0.6260162601626016,0.4967741935483871,0.5539568345323741
"disbursement_date, metro_type, lender_type_category",0.7027027027027027,0.7410071942446043,0.6645161290322581,0.7006802721088435
"disbursement_date, metro_type, lender_type_category",0.7027027027027027,0.7410071942446043,0.6645161290322581,0.7006802721088435
"disbursement_date, metro_type, lender_type_category",0.7027027027027027,0.7410071942446043,0.6645161290322581,0.7006802721088435
"disbursement_date, metro_type, optional_primary_use_of_funds",0.6993243243243243,0.8055555555555556,0.5612903225806452,0.6615969581749049
"disbursement_date, metro_type, optional_primary_use_of_funds",0.6993243243243243,0.8055555555555556,0.5612903225806452,0.6615969581749049
"disbursement_date, metro_type, optional_primary_use_of_funds",0.6993243243243243,0.8055555555555556,0.5612903225806452,0.6615969581749049
"disbursement_date, metro_type, optional_revenue_yr_confirmed",0.8141891891891891,0.8787878787878788,0.7483870967741936,0.8083623693379791
"disbursement_date, metro_type, optional_revenue_yr_confirmed",0.8141891891891891,0.8787878787878788,0.7483870967741936,0.8083623693379791
"disbursement_date, metro_type, optional_revenue_yr_confirmed",0.8141891891891891,0.8787878787878788,0.7483870967741936,0.8083623693379791
"disbursement_date, metro_type, optional_stage",0.6114864864864865,0.6785714285714286,0.49032258064516127,0.5692883895131087
"disbursement_date, metro_type, optional_stage",0.6114864864864865,0.6785714285714286,0.49032258064516127,0.5692883895131087
"disbursement_date, metro_type, optional_stage",0.6114864864864865,0.6785714285714286,0.49032258064516127,0.5692883895131087
"disbursement_date, metro_type, support_amount",0.8175675675675675,0.8435374149659864,0.8,0.8211920529801324
"disbursement_date, metro_type, support_amount",0.8175675675675675,0.8435374149659864,0.8,0.8211920529801324
"disbursement_date, metro_type, support_amount",0.8175675675675675,0.8435374149659864,0.8,0.8211920529801324
"disbursement_date, LMI_type, revenue",0.5574324324324325,0.5983606557377049,0.47096774193548385,0.5270758122743683
"disbursement_date, LMI_type, revenue",0.5574324324324325,0.5983606557377049,0.47096774193548385,0.5270758122743683
"disbursement_date, LMI_type, revenue",0.5574324324324325,0.5983606557377049,0.47096774193548385,0.5270758122743683
"disbursement_date, LMI_type, full_time_employees",0.5304054054054054,0.5597014925373134,0.4838709677419355,0.5190311418685121
"disbursement_date, LMI_type, full_time_employees",0.5304054054054054,0.5597014925373134,0.4838709677419355,0.5190311418685121
"disbursement_date, LMI_type, full_time_employees",0.5304054054054054,0.5597014925373134,0.4838709677419355,0.5190311418685121
"disbursement_date, LMI_type, naics_code",0.6216216216216216,0.6666666666666666,0.5548387096774193,0.6056338028169014
"disbursement_date, LMI_type, naics_code",0.6216216216216216,0.6666666666666666,0.5548387096774193,0.6056338028169014
"disbursement_date, LMI_type, naics_code",0.6216216216216216,0.6666666666666666,0.5548387096774193,0.6056338028169014
"disbursement_date, LMI_type, jobs_created",0.5236486486486487,0.5573770491803278,0.43870967741935485,0.49097472924187724
"disbursement_date, LMI_type, jobs_created",0.5236486486486487,0.5573770491803278,0.43870967741935485,0.49097472924187724
"disbursement_date, LMI_type, jobs_created",0.5236486486486487,0.5573770491803278,0.43870967741935485,0.49097472924187724
"disbursement_date, LMI_type, lender_type_category",0.6385135135135135,0.6714285714285714,0.6064516129032258,0.6372881355932204
"disbursement_date, LMI_type, lender_type_category",0.6385135135135135,0.6714285714285714,0.6064516129032258,0.6372881355932204
"disbursement_date, LMI_type, lender_type_category",0.6385135135135135,0.6714285714285714,0.6064516129032258,0.6372881355932204
"disbursement_date, LMI_type, optional_primary_use_of_funds",0.6621621621621622,0.7350427350427351,0.5548387096774193,0.6323529411764707
"disbursement_date, LMI_type, optional_primary_use_of_funds",0.6621621621621622,0.7350427350427351,0.5548387096774193,0.6323529411764707
"disbursement_date, LMI_type, optional_primary_use_of_funds",0.6621621621621622,0.7350427350427351,0.5548387096774193,0.6323529411764707
"disbursement_date, LMI_type, optional_revenue_yr_confirmed",0.8445945945945946,0.9037037037037037,0.7870967741935484,0.8413793103448276
"disbursement_date, LMI_type, optional_revenue_yr_confirmed",0.8445945945945946,0.9037037037037037,0.7870967741935484,0.8413793103448276
"disbursement_date, LMI_type, optional_revenue_yr_confirmed",0.8445945945945946,0.9037037037037037,0.7870967741935484,0.8413793103448276
"disbursement_date, LMI_type, optional_stage",0.5304054054054054,0.5597014925373134,0.4838709677419355,0.5190311418685121
"disbursement_date, LMI_type, optional_stage",0.5304054054054054,0.5597014925373134,0.4838709677419355,0.5190311418685121
"disbursement_date, LMI_type, optional_stage",0.5304054054054054,0.5597014925373134,0.4838709677419355,0.5190311418685121
"disbursement_date, LMI_type, support_amount",0.7804054054054054,0.8125,0.7548387096774194,0.7826086956521738
"disbursement_date, LMI_type, support_amount",0.7804054054054054,0.8125,0.7548387096774194,0.7826086956521738
"disbursement_date, LMI_type, support_amount",0.7804054054054054,0.8125,0.7548387096774194,0.7826086956521738
"disbursement_date, revenue, full_time_employees",0.5844594594594594,0.6333333333333333,0.49032258064516127,0.5527272727272727
"disbursement_date, revenue, full_time_employees",0.5844594594594594,0.6333333333333333,0.49032258064516127,0.5527272727272727
"disbursement_date, revenue, full_time_employees",0.5844594594594594,0.6333333333333333,0.49032258064516127,0.5527272727272727
"disbursement_date, revenue, naics_code",0.6621621621621622,0.706766917293233,0.6064516129032258,0.6527777777777778
"disbursement_date, revenue, naics_code",0.6621621621621622,0.706766917293233,0.6064516129032258,0.6527777777777778
"disbursement_date, revenue, naics_code",0.6621621621621622,0.706766917293233,0.6064516129032258,0.6527777777777778
"disbursement_date, revenue, jobs_created",0.5371621621621622,0.5737704918032787,0.45161290322580644,0.5054151624548735
"disbursement_date, revenue, jobs_created",0.5371621621621622,0.5737704918032787,0.45161290322580644,0.5054151624548735
"disbursement_date, revenue, jobs_created",0.5371621621621622,0.5737704918032787,0.45161290322580644,0.5054151624548735
"disbursement_date, revenue, lender_type_category",0.6925675675675675,0.7461538461538462,0.6258064516129033,0.6807017543859649
"disbursement_date, revenue, lender_type_category",0.6925675675675675,0.7461538461538462,0.6258064516129033,0.6807017543859649
"disbursement_date, revenue, lender_type_category",0.6925675675675675,0.7461538461538462,0.6258064516129033,0.6807017543859649
"disbursement_date, revenue, optional_primary_use_of_funds",0.6756756756756757,0.7706422018348624,0.5419354838709678,0.6363636363636365
"disbursement_date, revenue, optional_primary_use_of_funds",0.6756756756756757,0.7706422018348624,0.5419354838709678,0.6363636363636365
"disbursement_date, revenue, optional_primary_use_of_funds",0.6756756756756757,0.7706422018348624,0.5419354838709678,0.6363636363636365
"disbursement_date, revenue, optional_revenue_yr_confirmed",0.8243243243243243,0.8759124087591241,0.7741935483870968,0.821917808219178
"disbursement_date, revenue, optional_revenue_yr_confirmed",0.8243243243243243,0.8759124087591241,0.7741935483870968,0.821917808219178
"disbursement_date, revenue, optional_revenue_yr_confirmed",0.8243243243243243,0.8759124087591241,0.7741935483870968,0.821917808219178
"disbursement_date, revenue, optional_stage",0.597972972972973,0.6384615384615384,0.535483870967742,0.5824561403508771
"disbursement_date, revenue, optional_stage",0.597972972972973,0.6384615384615384,0.535483870967742,0.5824561403508771
"disbursement_date, revenue, optional_stage",0.597972972972973,0.6384615384615384,0.535483870967742,0.5824561403508771
"disbursement_date, revenue, support_amount",0.7804054054054054,0.8214285714285714,0.7419354838709677,0.7796610169491526
"disbursement_date, revenue, support_amount",0.7804054054054054,0.8214285714285714,0.7419354838709677,0.7796610169491526
"disbursement_date, revenue, support_amount",0.7804054054054054,0.8214285714285714,0.7419354838709677,0.7796610169491526
"disbursement_date, full_time_employees, naics_code",0.6554054054054054,0.6802721088435374,0.6451612903225806,0.662251655629139
"disbursement_date, full_time_employees, naics_code",0.6554054054054054,0.6802721088435374,0.6451612903225806,0.662251655629139
"disbursement_date, full_time_employees, naics_code",0.6554054054054054,0.6802721088435374,0.6451612903225806,0.662251655629139
"disbursement_date, full_time_employees, jobs_created",0.5506756756756757,0.582089552238806,0.5032258064516129,0.5397923875432525
"disbursement_date, full_time_employees, jobs_created",0.5506756756756757,0.582089552238806,0.5032258064516129,0.5397923875432525
"disbursement_date, full_time_employees, jobs_created",0.5506756756756757,0.582089552238806,0.5032258064516129,0.5397923875432525
"disbursement_date, full_time_employees, lender_type_category",0.6655405405405406,0.71875,0.5935483870967742,0.6501766784452296
"disbursement_date, full_time_employees, lender_type_category",0.6655405405405406,0.71875,0.5935483870967742,0.6501766784452296
"disbursement_date, full_time_employees, lender_type_category",0.6655405405405406,0.71875,0.5935483870967742,0.6501766784452296
"disbursement_date, full_time_employees, optional_primary_use_of_funds",0.6824324324324325,0.7747747747747747,0.5548387096774193,0.6466165413533834
"disbursement_date, full_time_employees, optional_primary_use_of_funds",0.6824324324324325,0.7747747747747747,0.5548387096774193,0.6466165413533834
"disbursement_date, full_time_employees, optional_primary_use_of_funds",0.6824324324324325,0.7747747747747747,0.5548387096774193,0.6466165413533834
"disbursement_date, full_time_employees, optional_revenue_yr_confirmed",0.8175675675675675,0.8686131386861314,0.7677419354838709,0.8150684931506849
"disbursement_date, full_time_employees, optional_revenue_yr_confirmed",0.8175675675675675,0.8686131386861314,0.7677419354838709,0.8150684931506849
"disbursement_date, full_time_employees, optional_revenue_yr_confirmed",0.8175675675675675,0.8686131386861314,0.7677419354838709,0.8150684931506849
"disbursement_date, full_time_employees, optional_stage",0.5506756756756757,0.5873015873015873,0.4774193548387097,0.5266903914590747
"disbursement_date, full_time_employees, optional_stage",0.5506756756756757,0.5873015873015873,0.4774193548387097,0.5266903914590747
"disbursement_date, full_time_employees, optional_stage",0.5506756756756757,0.5873015873015873,0.4774193548387097,0.5266903914590747
"disbursement_date, full_time_employees, support_amount",0.777027027027027,0.8248175182481752,0.7290322580645161,0.773972602739726
"disbursement_date, full_time_employees, support_amount",0.777027027027027,0.8248175182481752,0.7290322580645161,0.773972602739726
"disbursement_date, full_time_employees, support_amount",0.777027027027027,0.8248175182481752,0.7290322580645161,0.773972602739726
"disbursement_date, naics_code, jobs_created",0.6114864864864865,0.6587301587301587,0.535483870967742,0.5907473309608541
"disbursement_date, naics_code, jobs_created",0.6114864864864865,0.6587301587301587,0.535483870967742,0.5907473309608541
"disbursement_date, naics_code, jobs_created",0.6114864864864865,0.6587301587301587,0.535483870967742,0.5907473309608541
"disbursement_date, naics_code, lender_type_category",0.706081081081081,0.7428571428571429,0.6709677419354839,0.705084745762712
"disbursement_date, naics_code, lender_type_category",0.706081081081081,0.7428571428571429,0.6709677419354839,0.705084745762712
"disbursement_date, naics_code, lender_type_category",0.706081081081081,0.7428571428571429,0.6709677419354839,0.705084745762712
"disbursement_date, naics_code, optional_primary_use_of_funds",0.722972972972973,0.792,0.6387096774193548,0.7071428571428572
"disbursement_date, naics_code, optional_primary_use_of_funds",0.722972972972973,0.792,0.6387096774193548,0.7071428571428572
"disbursement_date, naics_code, optional_primary_use_of_funds",0.722972972972973,0.792,0.6387096774193548,0.7071428571428572
"disbursement_date, naics_code, optional_revenue_yr_confirmed",0.8445945945945946,0.8707482993197279,0.8258064516129032,0.8476821192052979
"disbursement_date, naics_code, optional_revenue_yr_confirmed",0.8445945945945946,0.8707482993197279,0.8258064516129032,0.8476821192052979
"disbursement_date, naics_code, optional_revenue_yr_confirmed",0.8445945945945946,0.8707482993197279,0.8258064516129032,0.8476821192052979
"disbursement_date, naics_code, optional_stage",0.6655405405405406,0.6944444444444444,0.6451612903225806,0.668896321070234
